id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
31937,MPJE,small_airport,Jaqué Airport,7.51778,-78.157204,29,NA,PA,PA-5,Jaqué,yes,MPJE,JQE,,,https://en.wikipedia.org/wiki/Jaqué_Airport,
4831,MUCC,medium_airport,Jardines Del Rey Airport,22.46100044,-78.32839966,13,NA,CU,CU-08,Cayo Coco,yes,MUCC,CCC,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,Cayo Coco
32107,OIZJ,small_airport,Jask Airport,25.653601,57.799301,19,AS,IR,IR-22,Bandar-e-Jask,yes,OIZJ,JSK,,,https://en.wikipedia.org/wiki/Jask_Airport,
1777,CYJA,small_airport,Jasper Airport,52.996418,-118.060233,3350,NA,CA,CA-AB,Jasper,no,CYJA,YJA,,,https://en.wikipedia.org/wiki/Jasper_Airport,
20982,KRZL,small_airport,Jasper County Airport,40.94789886,-87.18260193,698,NA,US,US-IN,Rensselaer,no,KRZL,RNZ,RZL,,https://en.wikipedia.org/wiki/Jasper_County_Airport_(Indiana),
20203,KJAS,small_airport,Jasper County Airport Bell Field,30.8857,-94.034897,213,NA,US,US-TX,Jasper,no,KJAS,JAS,JAS,,,
550,SWJW,small_airport,Jataí Airport,-17.82990074,-51.77299881,2529,SA,BR,BR-GO,Jataí,no,SWJW,JTI,SWJW,,http://pt.wikipedia.org/wiki/Aeroporto_de_Jata%C3%AD,
20208,KJEF,small_airport,Jefferson City Memorial Airport,38.59120178,-92.15609741,549,NA,US,US-MO,Jefferson City,no,KJEF,JEF,JEF,https://www.jeffcitymo.org/publicworks/airport/airport.html,https://en.wikipedia.org/wiki/Jefferson_City_Memorial_Airport,
18393,K0S9,small_airport,Jefferson County International Airport,48.05379868,-122.810997,108,NA,US,US-WA,Port Townsend,no,K0S9,TWD,0S9,http://www.portofpt.com/airport.htm,https://en.wikipedia.org/wiki/Jefferson_County_International_Airport,
19734,KEFW,small_airport,Jefferson Municipal Airport,42.0102005,-94.34259796,1044,NA,US,US-IA,Jefferson,no,KEFW,EFW,EFW,http://cityofjeffersoniowa.org/depts-airport.php,,Don Monthei Airfield
35203,MH-JEJ,small_airport,Jeh Airport,7.565350056,168.9620056,10,OC,MH,MH-ALL,Ailinglapalap Atoll,yes,,JEJ,JEJ,,https://en.wikipedia.org/wiki/Jeh_Airport,
5639,RKPC,large_airport,Jeju International Airport,33.51129913,126.4929962,118,AS,KR,KR-49,Jeju City,yes,RKPC,CJU,,,https://en.wikipedia.org/wiki/Jeju_International_Airport,
316480,FLJK,small_airport,Jeki Airport,-15.6334,29.6036,1165,AF,ZM,ZM-09,Jeki,no,FLJK,JEK,,,,
2023,CZJG,medium_airport,Jenpeg Airport,54.51890182,-98.0460968,729,NA,CA,CA-MB,Jenpeg,no,CZJG,ZJG,,,https://en.wikipedia.org/wiki/Jenpeg_Airport,
5640,RKPD,medium_airport,Jeongseok Airport,33.39960098,126.711998,1171,AS,KR,KR-49,Jeju Island,no,RKPD,JDG,,,https://en.wikipedia.org/wiki/Jeongseok_Airport,Cheju
5633,RKJU,small_airport,Jeonju (G 703) Air Base,35.878289,127.11894,96,AS,KR,KR-45,Jeonju,no,RKJU,CHN,,,https://en.wikipedia.org/wiki/Jeonju_Airport,"Jun Ju, Jeonju"
331,SNJK,small_airport,Jequié Airport,-13.87769985,-40.07160187,646,SA,BR,BR-BA,Jequié,no,SNJK,JEQ,SNJK,,,
31696,MTJE,medium_airport,Jérémie Airport,18.66309929,-74.17030334,147,NA,HT,HT-GA,Jeremie,yes,MTJE,JEE,,,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Airport,
4015,LEJR,medium_airport,Jerez Airport,36.744598,-6.06011,93,EU,ES,ES-AN,Jerez de la Frontera,yes,LEJR,XRY,,https://www.aena.es/en/jerez.html,https://en.wikipedia.org/wiki/Jerez_Airport,
323221,JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89,SA,BR,BR-CE,Cruz,yes,SBJE,JJD,CE0003,https://www-jericoacoara-com.translate.goog/br/lugar/como-chegar/aeroporto-de-jericoacoara?_x_tr_sl=pt&_x_tr_tl=en&_x_tr_hl=en&_,https://en.wikipedia.org/wiki/Jericoacoara_airport,"SSVV, Jericoacoara"
18742,K3TR,small_airport,Jerry Tyler Memorial Airport,41.83589935,-86.22519684,750,NA,US,US-MI,Niles,no,3TR,NLE,3TR,http://www.ci.niles.mi.us/deptsandservices/dpw/JerryTylerMemorialAirport.htm,https://en.wikipedia.org/wiki/Jerry_Tyler_Memorial_Airport,
2426,EGJJ,medium_airport,Jersey Airport,49.207901,-2.195509911,277,EU,JE,JE-U-A,Saint Helier,yes,EGJJ,JER,,http://www.jerseyairport.com/,https://en.wikipedia.org/wiki/Jersey_Airport,Channel Islands
26529,VGJR,medium_airport,Jessore Airport,23.1838,89.160797,20,AS,BD,BD-4,Jashore (Jessore),yes,VGJR,JSR,,,https://en.wikipedia.org/wiki/Jessore_Airport,
4691,MMAS,medium_airport,Jesús Terán Paredo International Airport,21.705601,-102.318001,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU,,https://www.aeropuertosgap.com.mx/es/aguascalientes.html,https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport,Aguascalientes international
32183,VEJP,small_airport,Jeypore Airport,18.87999916,82.55200195,1952,AS,IN,IN-OR,Jeypore,no,VEJP,PYB,,,,"Jeypur, Jaypur"
26505,VEJH,small_airport,Jharsuguda Airport,21.9135,84.0504,751,AS,IN,IN-OR,,no,VEJH,JRG,,,https://en.wikipedia.org/wiki/Jharsuguda_Airport,
547,SWJI,small_airport,Ji-Paraná Airport,-10.870743,-61.846675,598,SA,BR,BR-RO,Ji-Paraná,yes,SBJI,JPR,RO0005,,https://en.wikipedia.org/wiki/Ji-Paran%C3%A1_Airport,SWJI
27239,ZYJM,medium_airport,Jiamusi Airport,46.84339905,130.4649963,262,AS,CN,CN-23,Jiamusi,yes,ZYJM,JMU,,,https://en.wikipedia.org/wiki/Jiamusi_Airport,
350949,CN-0253,small_airport,Jiande Qiandaohu General Airport,29.360905,119.180829,249,AS,CN,CN-33,Hangzhou,no,,JDE,,,,
327450,ZYJS,medium_airport,Jiansanjiang Shidi Airport,47.108248,132.65792,,AS,CN,CN-23,Jiansanjiang,yes,ZYJS,JSJ,,,https://en.wikipedia.org/wiki/Jiansanjiang_Airport,
31699,ZLJQ,small_airport,Jiayuguan Airport,39.856899,98.3414,5112,AS,CN,CN-62,Jiayuguan,yes,ZLJQ,JGN,,,https://en.wikipedia.org/wiki/Jiayuguan_Airport,
42081,MHJI,small_airport,Jicalapa Airport,15.006111,-86.049164,2133,NA,HN,HN-OL,Jicalapa,no,MHJI,GUO,,,https://en.wikipedia.org/wiki/Jicalapa_Airport,
32400,ZGOW,medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,,AS,CN,CN-44,Jieyang (Rongcheng),yes,ZGOW,SWA,,,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport,
2057,DAAV,medium_airport,Jijel Ferhat Abbas Airport,36.79510117,5.87361002,36,AF,DZ,DZ-18,Jijel,yes,DAAV,GJL,,,https://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport,
31701,ZYJL,small_airport,Jilin Ertaizi Airport,44.002652,126.395244,,AS,CN,CN-22,Jilin,no,ZYJL,JIL,,,https://en.wikipedia.org/wiki/Jilin_Ertaizi_Airport,
19564,KCUB,medium_airport,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111,193,NA,US,US-SC,Columbia,no,KCUB,CUB,CUB,http://www.columbiasouthcarolina.com/owens.html,https://en.wikipedia.org/wiki/Jim_Hamilton_%E2%80%93_L.B._Owens_Airport,
20396,KLXN,small_airport,Jim Kelly Field,40.79100037,-99.77729797,2413,NA,US,US-NE,Lexington,no,KLXN,LXN,LXN,http://www.cityoflex.com/index.aspx?page=46,https://en.wikipedia.org/wiki/Jim_Kelly_Field,
3166,HAJM,medium_airport,Jimma Airport,7.666090012,36.8166008,5500,AF,ET,ET-OR,Jimma,yes,HAJM,JIM,,,https://en.wikipedia.org/wiki/Aba_Segud_Airport,
27219,ZSJN,large_airport,Jinan Yaoqiang International Airport,36.857201,117.216003,76,AS,CN,CN-37,Jinan,yes,ZSJN,TNA,,,https://en.wikipedia.org/wiki/Jinan_Yaoqiang_International_Airport,
301010,JIC,small_airport,Jinchang Jinchuan Airport,38.542222,102.348333,4740,AS,CN,CN-62,Jinchang,yes,ZLJC,JIC,,,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,
27655,YJIN,small_airport,Jindabyne Airport,-36.429573,148.599916,3400,OC,AU,AU-NSW,Jindabyne,no,YJIN,QJD,,https://www.jindabyneaeroclub.org.au/,,
301040,IN-0070,small_airport,Jindal Vijaynagar Airport,15.175921,76.63303,1670,AS,IN,IN-KA,Toranagallu,no,VOJV,VDY,,,https://en.wikipedia.org/wiki/Jindal_Vijaynagar_Airport,"JSW, Vidyanagar, Vijayanagar"
31695,ZSJD,medium_airport,Jingdezhen Luojia Airport,29.3386,117.176003,112,AS,CN,CN-36,Jingdezhen,yes,ZSJD,JDZ,,,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport,Fouliang Air Base
44159,CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.737,281,AS,CN,CN-36,Ji'an,yes,ZSJA,JGS,,,https://en.wikipedia.org/wiki/Jinggangshan_Airport,"Tiahe Air Base, Ji'an Airport"
347636,ZHJZ,medium_airport,Jingzhou Shashi Airport,30.29281,112.44854,95,AS,CN,CN-42,Jingzhou,yes,ZHJZ,SHS,SHS,,https://en.wikipedia.org/wiki/Jingzhou_Shashi_Airport,
5641,RKPE,small_airport,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229,8,AS,KR,KR-48,Jinhae,no,RKPE,CHF,,,https://en.wikipedia.org/wiki/Jinhae_Airport,
300515,ZLJN,medium_airport,Jining Qufu Airport,35.292778,116.346667,134,AS,CN,CN-37,Jining,yes,ZSJG,JNG,,,https://en.wikipedia.org/wiki/Jining_Qufu_Airport,
31702,HUJI,small_airport,Jinja Airport,0.4499999881,33.20000076,3855,AF,UG,UG-E,Jinja,no,HUJI,JIN,,,https://en.wikipedia.org/wiki/Jinja_Airport,
5255,OPKC,large_airport,Jinnah International Airport,24.9065,67.160797,100,AS,PK,PK-SD,Karachi,yes,OPKC,KHI,,,https://en.wikipedia.org/wiki/Jinnah_International_Airport,"OPQR, OPHQ, Drigh Road Airstrip, Quaid-E-Azam International Airport"
339959,JNZ,medium_airport,Jinzhou Bay Airport,40.936032,121.277114,,AS,CN,CN-21,"Linghai, Jinzhou",no,ZYJZ,JNZ,,,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,
41119,SEJI,small_airport,Jipijapa Airport,-1,-80.66666412,223,SA,EC,EC-M,Jipijapa,no,SEJI,JIP,,,,
31703,VNJI,small_airport,Jiri Airport,27.626313,86.230581,6000,AS,NP,NP-JA,Jiri,no,VNJI,JIR,,,,
5173,OIKJ,medium_airport,Jiroft Airport,28.7269001,57.67029953,2663,AS,IR,IR-08,Jiroft,no,OIKJ,JYR,,,https://en.wikipedia.org/wiki/Jiroft_Airport,Sabzevaran
35309,ZSJJ,small_airport,Jiujiang Lushan Airport,29.476944,115.801111,,AS,CN,CN-36,Jiujiang,no,ZSJJ,JIU,,,https://en.wikipedia.org/wiki/Jiujiang_Lushan_Airport,Mahuiling Air Base
300512,ZUJZ,medium_airport,Jiuzhai Huanglong Airport,32.85333333,103.6822222,11327,AS,CN,CN-51,Jiuzhaigou,yes,ZUJZ,JZH,,,https://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport,
31704,OPJI,small_airport,Jiwani Airport,25.06780052,61.80540085,186,AS,PK,PK-BA,Jiwani,yes,OPJI,JIW,,,https://en.wikipedia.org/wiki/Jiwani_Airport,
313337,ZYJX,medium_airport,Jixi Xingkaihu Airport,45.293,131.193,760,AS,CN,CN-23,Jixi,yes,ZYJX,JXA,,,https://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport,
5090,OEGN,medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,20,AS,SA,SA-09,Jizan,yes,OEGN,GIZ,,,https://en.wikipedia.org/wiki/Jizan_Regional_Airport,Gizan
5618,RJTA,medium_airport,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,35.454601,139.449997,205,AS,JP,JP-14,Ayase / Yamato,no,RJTA,NJA,,,https://en.wikipedia.org/wiki/Naval_Air_Facility_Atsugi,Atsugi NAF
5609,RJSH,medium_airport,JMSDF Hachinohe Air Base / Hachinohe Airport,40.551181,141.465428,152,AS,JP,JP-02,Hachinohe,no,RJSH,HHE,,,,
5534,RJAM,small_airport,JMSDF Minami Torishima Air Base,24.2897,153.979004,22,AS,JP,JP-13,Ogasawara,no,RJAM,MUS,,,https://en.wikipedia.org/wiki/Minami_Torishima_Airport,Marcus Island Airport
340867,RJDU,small_airport,JMSDF Omura Air Base,32.928046,129.934168,,AS,JP,JP-42,Nagasaki,no,RJDU,OMJ,,,,Omura Airport
466,SSIJ,small_airport,João Batista Bos Filho Airport,-28.368711,-53.846568,1197,SA,BR,BR-RS,Ijuí,no,SSIJ,IJU,RS0032,,https://en.wikipedia.org/wiki/Iju%C3%AD_Airport,
5934,SBMA,medium_airport,João Correa da Rocha Airport,-5.36859,-49.138,357,SA,BR,BR-PA,Marabá,yes,SBMA,MAB,PA0004,,https://en.wikipedia.org/wiki/Marab%C3%A1_Airport,Marabá Airport
329,SNJD,small_airport,João Durval Carneiro Airport,-12.2003,-38.906799,768,SA,BR,BR-BA,Feira De Santana,yes,SDIY,FEC,BA0013,,https://en.wikipedia.org/wiki/Feira_de_Santana_Airport,"SNJD, SBFE"
4456,LPPD,large_airport,João Paulo II Airport,37.74119949,-25.69790077,259,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,
5956,SBPK,medium_airport,João Simões Lopes Neto International Airport,-31.718399,-52.327702,59,SA,BR,BR-RS,Pelotas,yes,SBPK,PET,,,https://en.wikipedia.org/wiki/Pelotas_International_Airport,Pelotas Airport
26562,VIJO,medium_airport,Jodhpur Airport,26.25110054,73.04889679,717,AS,IN,IN-RJ,Jodhpur,yes,VIJO,JDH,,,https://en.wikipedia.org/wiki/Jodhpur_Airport,Jodhpur Air Force Station
2315,EFJO,medium_airport,Joensuu Airport,62.662899,29.6075,398,EU,FI,FI-13,Joensuu / Liperi,yes,EFJO,JOE,,http://www.finavia.fi/en/joensuu/,https://en.wikipedia.org/wiki/Joensuu_Airport,
6195,SMJP,large_airport,Johan Adolf Pengel International Airport,5.45283,-55.187801,59,SA,SR,SR-PR,Zandery,yes,SMJP,PBM,,http://www.japi-airport.com,https://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport,"Zanderij, JAP International Airport, JAPI Airport, JAPIA, ZY Airport"
2798,FAKU,medium_airport,Johan Pienaar Airport,-27.45669937,23.41139984,4382,AF,ZA,ZA-NC,Kuruman,no,FAKU,KMH,,,https://en.wikipedia.org/wiki/Johan_Pienaar_Airport,
43074,TRPG,medium_airport,John A. Osborne Airport,16.79140091,-62.19329834,550,NA,MS,MS-U-A,Gerald's Park,yes,TRPG,MNI,,,https://en.wikipedia.org/wiki/John_A._Osborne_Airport,Gerald's Airport
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.17359924,-79.93499756,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport
3622,KJFK,large_airport,John F Kennedy International Airport,40.639801,-73.7789,13,NA,US,US-NY,New York,yes,KJFK,JFK,JFK,https://www.jfkairport.com/,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,"Manhattan, New York City, NYC, Idlewild, IDL, KIDL"
19316,KASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,NA,US,US-WI,Ashland,no,KASX,ASX,ASX,,https://en.wikipedia.org/wiki/John_F._Kennedy_Memorial_Airport,
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,NA,US,US-OH,Columbus,yes,KCMH,CMH,CMH,https://flycolumbus.com/,https://en.wikipedia.org/wiki/Port_Columbus_International_Airport,
32370,BZ-SPR,medium_airport,John Greif II Airport,17.9139,-87.9711,4,NA,BZ,BZ-CY,San Pedro,yes,MZSP,SPR,,,https://en.wikipedia.org/wiki/San_Pedro_Airport,
20907,KRAC,small_airport,John H Batten Airport,42.76060104,-87.81520081,674,NA,US,US-WI,Racine,no,KRAC,RAC,RAC,http://www.battenairport.aero/,https://en.wikipedia.org/wiki/John_H._Batten_Airport,Horlick Field
3625,KJST,medium_airport,John Murtha Johnstown Cambria County Airport,40.31610107,-78.83390045,2284,NA,US,US-PA,Johnstown,yes,KJST,JST,JST,,https://en.wikipedia.org/wiki/Johnstown-Cambria_County_Airport,
3894,KSNA,medium_airport,John Wayne Airport-Orange County Airport,33.675701,-117.867996,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,SNA,http://www.ocair.com/,https://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County"
19428,KBYG,small_airport,Johnson County Airport,44.3810997,-106.7220001,4968,NA,US,US-WY,Buffalo,no,KBYG,BYG,BYG,,,
20731,KOJC,small_airport,Johnson County Executive Airport,38.84759903,-94.73760223,1096,NA,US,US-KS,Olathe,no,KOJC,OJC,OJC,http://www.jocogov.org/dept/airport-commission/executive-airport,https://en.wikipedia.org/wiki/Johnson_County_Executive_Airport,
3364,KADW,large_airport,Joint Base Andrews,38.810799,-76.866997,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,https://en.wikipedia.org/wiki/Joint_Base_Andrews,Andrews Air Force Base
20219,KJOT,small_airport,Joliet Regional Airport,41.51779938,-88.17549896,582,NA,US,US-IL,Joliet,no,KJOT,JOT,JOT,http://www.jolietpark.org/index.php/facilities/joliet-regional-airport,https://en.wikipedia.org/wiki/Joliet_Regional_Airport,
5703,RPMJ,medium_airport,Jolo Airport,6.05366993,121.0110016,118,AS,PH,PH-SLU,,yes,RPMJ,JOL,,,https://en.wikipedia.org/wiki/Jolo_Airport,
3206,HKJK,large_airport,Jomo Kenyatta International Airport,-1.319239974,36.92779922,5330,AF,KE,KE-110,Nairobi,yes,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
308298,VNJS,small_airport,Jomsom Airport,28.780426,83.723,8976,AS,NP,NP-DH,Jomsom,yes,VNJS,JMO,,,https://en.wikipedia.org/wiki/Jomsom_Airport,Jomosom
3621,KJBR,medium_airport,Jonesboro Municipal Airport,35.83169937,-90.64640045,262,NA,US,US-AR,Jonesboro,yes,KJBR,JBR,JBR,,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,
2649,ESGJ,medium_airport,Jönköping Airport,57.75759888,14.06869984,741,EU,SE,SE-F,Jönköping,yes,ESGJ,JKG,,http://www.lfv.se/templates/LFV_AirportStartPage____1672.aspx,https://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping_Airport,
3623,KJLN,medium_airport,Joplin Regional Airport,37.151798,-94.498299,981,NA,US,US-MO,Joplin,yes,KJLN,JLN,JLN,,https://en.wikipedia.org/wiki/Joplin_Regional_Airport,
20207,KJDN,small_airport,Jordan Airport,47.3288002,-106.9530029,2662,NA,US,US-MT,Jordan,no,KJDN,JDN,JDN,,https://en.wikipedia.org/wiki/Jordan_Airport,
6217,SPIM,large_airport,Jorge Chávez International Airport,-12.0219,-77.114305,113,SA,PE,PE-LIM,Lima,yes,SPJC,LIM,,http://www.lap.com.pe/,https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,"SPIM, SPJC"
6160,SKSJ,medium_airport,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,605,SA,CO,CO-GUV,San José Del Guaviare,yes,SKSJ,SJE,SJE,,https://en.wikipedia.org/wiki/Jorge_Enrique_Gonz%C3%A1lez_Torres_Airport,
6129,SKLM,medium_airport,Jorge Isaac Airport,11.2325,-72.4901,281,SA,CO,CO-LAG,La Mina-Maicao,no,SKLM,MCJ,LMA,,https://en.wikipedia.org/wiki/Jorge_Isaacs_Airport,
5771,SABE,large_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18,SA,AR,AR-C,Buenos Aires,yes,SABE,AEP,AER,,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,
6180,SLCB,medium_airport,Jorge Wilsterman International Airport,-17.42110062,-66.17710114,8360,SA,BO,BO-C,Cochabamba,yes,SLCB,CBB,,,https://en.wikipedia.org/wiki/Jorge_Wilstermann_International_Airport,
26507,VEJT,medium_airport,Jorhat Airport,26.73150063,94.17549896,311,AS,IN,IN-AS,Jorhat,yes,VEJT,JRH,,http://aai.aero/allAirports/jorhat_airpo_gi.jsp,https://en.wikipedia.org/wiki/Jorhat_Airport,"Rowriah Airport, Jorhat Air Force Station"
319816,JIO,small_airport,Jos Orno Imsula Airport,-8.13911,127.9075,43,AS,ID,ID-MA,Tiakur,yes,,JIO,,,https://en.wikipedia.org/wiki/Jos_Orno_Imsula_Airport,"Moa Island, Leti Islands"
42321,TJRV,small_airport,José Aponte de la Torre Airport,18.2453,-65.643402,38,NA,PR,PR-U-A,Ceiba,yes,TJRV,NRR,RVR,,https://en.wikipedia.org/wiki/Jos%C3%A9_Aponte_de_la_Torre_Airport,"Ceiba International Airport, NAS Roosevelt Roads, NRR, TJNR"
6106,SKBS,medium_airport,José Celestino Mutis Airport,6.20292,-77.3947,80,SA,CO,CO-CHO,Bahía Solano,yes,SKBS,BSC,BSC,,https://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport,
29997,SAWS,small_airport,Jose De San Martin Airport,-44.04859924,-70.45890045,2407,SA,AR,AR-U,Chubut,no,SAWS,JSM,JSM,,,
6056,SEGU,large_airport,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,19,SA,EC,EC-G,Guayaquil,yes,SEGU,GYE,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Olmedo_International_Airport,Simon Bolivar International Airport
6271,SVCR,medium_airport,José Leonardo Chirinos Airport,11.4149437,-69.68090057,52,SA,VE,VE-I,Coro,yes,SVCR,CZE,,,,
6158,SKRG,medium_airport,Jose Maria Córdova International Airport,6.16454,-75.4231,6955,SA,CO,CO-ANT,Medellín,yes,SKRG,MDE,MDE,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_C%C3%B3rdova_International_Airport,
6062,SEMA,medium_airport,Jose Maria Velasco Ibarra Airport,-4.378230095,-79.94100189,1508,SA,EC,EC-L,Macará,no,SEMA,MRR,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Velasco_Ibarra_Airport,
4839,MUHA,large_airport,José Martí International Airport,22.98920059,-82.40910339,210,NA,CU,CU-03,Havana,yes,MUHA,HAV,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana
6292,SVJC,medium_airport,Josefa Camejo International Airport,11.78077507,-70.15149689,75,SA,VE,VE-I,Paraguaná,yes,SVJC,LSP,,,,
4004,LEBL,large_airport,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,12,EU,ES,ES-CT,Barcelona,yes,LEBL,BCN,,https://www.aena.es/en/josep-tarradellas-barcelona-el-prat.html,https://en.wikipedia.org/wiki/Barcelona%E2%80%93El_Prat_Airport,"El Prat Airport,Barcelona International,Josep Tarradellas Barcelona-El Prat Airport"
302154,JOP,small_airport,Josephstaal Airport,-4.747083333,145.0070833,250,OC,PG,PG-MPM,Josephstaal,no,AYJS,JOP,JSL,,,
3000,FVBU,medium_airport,Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901,4359,AF,ZW,ZW-BU,Bulawayo,yes,FVJN,BUQ,,,https://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport,
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,yes,KTWF,TWF,TWF,,https://en.wikipedia.org/wiki/Magic_Valley_Regional_Airport,
6122,SKGP,medium_airport,Juan Casiano Airport,2.57013,-77.8986,164,SA,CO,CO-CAU,Guapi,yes,SKGP,GPI,GPI,,https://en.wikipedia.org/wiki/Glacier_Park_International_Airport,
6089,SGAY,medium_airport,Juan De Ayolas Airport,-27.370554,-56.854064,223,SA,PY,PY-8,Ayolas,no,SGAY,AYO,,,https://en.wikipedia.org/wiki/Juan_de_Ayolas_Airport,
4859,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.03440094,-81.43530273,210,NA,CU,CU-04,Varadero,yes,MUVR,VRA,,,https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,
6113,SKCU,medium_airport,Juan H White Airport,7.96847,-75.1985,174,SA,CO,CO-ANT,Caucasia,no,SKCU,CAQ,CAQ,,https://en.wikipedia.org/wiki/Juan_H._White_Airport,Caucasia Airport
4663,MHRO,medium_airport,Juan Manuel Gálvez International Airport,16.316799,-86.523003,39,NA,HN,HN-IB,Roatán,yes,MHRO,RTB,,,https://en.wikipedia.org/wiki/Juan_Manuel_G%C3%A1lvez_International_Airport,Roatan International
6185,SLOR,medium_airport,Juan Mendoza Airport,-17.96260071,-67.07620239,12152,SA,BO,BO-O,Oruro,no,SLOR,ORU,,http://en.wikipedia.org/wiki/Juan_Mendoza_Airport,,
6335,SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,250,SA,VE,VE-L,El Vigía,yes,SVVG,VIG,,,https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport,
4810,MROC,medium_airport,Juan Santamaría International Airport,9.99386,-84.208801,3021,NA,CR,CR-A,San José (Alajuela),yes,MROC,SJO,,,https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport,
6218,SPJA,medium_airport,Juan Simons Vela Airport,-6.067860126,-77.16000366,2707,SA,PE,PE-SAM,Rioja,no,SPJA,RIJ,,,,
32245,TNCS,small_airport,Juancho E. Yrausquin Airport,17.64500046,-63.22000122,60,NA,BQ,BQ-U-A,Saba,yes,TNCS,SAB,,,https://en.wikipedia.org/wiki/Juancho_E._Yrausquin_Airport,
26789,WARR,large_airport,Juanda International Airport,-7.379829884,112.7870026,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,,http://www.juanda-airport.com/,https://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
6220,SPJI,medium_airport,Juanjui Airport,-7.169099808,-76.72859955,1148,SA,PE,PE-SAM,Juanjuí,no,SPJI,JJI,,,,
